0	1396087610
0	1452214284
0	1507988582
0	1563248696
1000000000	1628877899
1000000000	1701908430
1000000000	1765228365
1000000000	1829147642
1000000000	1890955605
1000000000	1952386059
1000000000	2014192209
1000000000	2057829567
1000000000	2084820301
1000000000	2111844058
1000000000	2138239197
1000000000	2164741645
1000000000	2190504859
1000000000	2216268820
1000000000	2242471112
1000000000	2267022411
1000000000	2292019217
1000000000	2317275905
1000000000	2341268246
1000000000	2366001763
1000000000	2390526546
1000000000	2415226840
1000000000	2437810012
1000000000	2464300602
1000000000	2487513716
1000000000	2509891789
1000000000	2532508411
2000000000	2565030537
2000000000	2596828471
2000000000	2634039546
2000000000	2665356281
2000000000	2695826238
2000000000	2726536986
2000000000	2757270296
2000000000	2787039913
2000000000	2821314314
2000000000	2850255381
2000000000	2879532727
2000000000	2908297510
2000000000	2937031055
2000000000	2965555474
2000000000	2998264509
2000000000	3025835044
2000000000	3053430834
2000000000	3080384365
2000000000	3107349522
2000000000	3134426186
2000000000	3163746685
2000000000	3189174328
2000000000	3215088224
2000000000	3240516262
2000000000	3266693880
2000000000	3291729621
2000000000	3319446385
2000000000	3343925881
2000000000	3368158602
2000000000	3392345016
3000000000	3425993556
3000000000	3459658050
3000000000	3496871650
3000000000	3529632333
3000000000	3561413000
3000000000	3593468870
3000000000	3625578401
3000000000	3656616417
3000000000	3692307913
3000000000	3722428164
3000000000	3753016442
3000000000	3783059258
3000000000	3812953115
3000000000	3842776724
3000000000	3875616617
3000000000	3904592821
3000000000	3933132742
3000000000	3961715945
3000000000	3989627216
3000000000	4017299963
3000000000	4049309384
3000000000	4075933870
3000000000	4103049461
3000000000	4129483047
3000000000	4156896726
3000000000	4182949249
3000000000	4211717186
3000000000	4237313585
3000000000	4262610449
3000000000	4287946394
4000000000	4322543880
4000000000	4357299312
4000000000	4395446408
4000000000	4428703584
4000000000	4462041998
4000000000	4495093558
4000000000	4528300693
4000000000	4560199616
4000000000	4596747370
4000000000	4627929156
4000000000	4659469355
4000000000	4690441701
4000000000	4721308264
4000000000	4752050311
4000000000	4785840038
4000000000	4815695208
4000000000	4845050846
4000000000	4874562387
4000000000	4903298663
4000000000	4931834697
4000000000	4964718570
4000000000	4992213714
4000000000	5020165527
4000000000	5047429932
5000000000	5085747302
5000000000	5122381629
5000000000	5161351323
5000000000	5197447420
5000000000	5232605376
5000000000	5267918632
5000000000	5303258916
5000000000	5337532996
5000000000	5377462746
5000000000	5410879949
5000000000	5444278790
5000000000	5477506002
5000000000	5510884072
5000000000	5542917561
5000000000	5579879695
5000000000	5611035128
5000000000	5642798717
5000000000	5673835800
5000000000	5704870402
5000000000	5735925318
5000000000	5769781265
5000000000	5799789092
5000000000	5829260241
5000000000	5859048489
5000000000	5888808134
5000000000	5917616782
5000000000	5949635015
5000000000	5977125575
5000000000	6005411409
5000000000	6032640205
6000000000	6071079733
6000000000	6107933015
6000000000	6147068975
6000000000	6182750515
6000000000	6218546480
6000000000	6254029035
6000000000	6289592365
6000000000	6323934801
6000000000	6363821353
6000000000	6397568020
6000000000	6431040580
6000000000	6464401174
6000000000	6498054822
6000000000	6532917334
6000000000	6580363581
6000000000	6627814535
6000000000	6667374879
6000000000	6706985121
6000000000	6743083729
6000000000	6773980262
6000000000	6803909470
6000000000	6834120515
6000000000	6862870160
6000000000	6892013438
6000000000	6920979124
6000000000	6949686832
6000000000	6977294674
6000000000	7006181727
6000000000	7033958210
6000000000	7061121318
7000000000	7098281085
7000000000	7138317444
7000000000	7174122150
7000000000	7210052908
7000000000	7245688719
7000000000	7280834522
7000000000	7316652517
7000000000	7354646731
7000000000	7388816794
7000000000	7422065016
7000000000	7455513376
7000000000	7488834162
7000000000	7521510881
7000000000	7558387122
7000000000	7589911921
7000000000	7622218391
7000000000	7653128637
7000000000	7684269331
7000000000	7715505508
7000000000	7749438923
7000000000	7779101723
7000000000	7809626186
7000000000	7839262294
7000000000	7868476311
7000000000	7897562528
7000000000	7930738633
7000000000	7958479527
7000000000	7986614231
7000000000	8014411159
7000000000	8042110298
8000000000	8079245345
8000000000	8120584821
8000000000	8156446073
8000000000	8192550622
8000000000	8228476286
8000000000	8263679363
8000000000	8299744149
8000000000	8337795578
8000000000	8372210382
8000000000	8405628638
8000000000	8439241362
8000000000	8472793178
8000000000	8505521407
8000000000	8542590203
8000000000	8574281890
8000000000	8606226892
8000000000	8637773243
8000000000	8669109080
8000000000	8700524579
8000000000	8734610774
8000000000	8764417886
8000000000	8795019887
8000000000	8824927788
